"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","總計","男生計","女生計","一年級男生","一年級女生","二年級男生","二年級女生","三年級男生","三年級女生","四年級男生","四年級女生","五年級男生","五年級女生","六年級男生","六年級女生","七年級男生","七年級女生","延修生男生","延修生女生","縣市名稱","體系別"
112,0002,國立清華大學,01111112,竹師教育學院學士班,D 日,B 學士,137,55,82,16,33,11,21,12,9,11,16,0,0,0,0,0,0,5,3,18 新竹市,1 一般
112,0002,國立清華大學,01113095,特殊教育學系,D 日,M 碩士,56,5,51,3,11,0,12,2,16,0,9,0,3,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01113095,特殊教育學系,D 日,B 學士,159,25,134,5,36,10,32,3,30,7,31,0,0,0,0,0,0,0,5,18 新竹市,1 一般
112,0002,國立清華大學,01113110,學前特殊教育碩士在職學位學程,N 職,M 碩士,7,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01115124,華德福教育碩士在職學位學程,N 職,M 碩士,35,6,29,2,10,0,0,3,11,0,0,1,8,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01121091,幼兒教育學系,D 日,M 碩士,67,7,60,1,21,2,11,3,17,1,11,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01121091,幼兒教育學系,D 日,B 學士,166,9,157,1,42,1,35,3,36,3,38,0,0,0,0,0,0,1,6,18 新竹市,1 一般
112,0002,國立清華大學,01121091,幼兒教育學系,N 職,M 碩士,65,3,62,1,14,0,13,0,10,1,12,0,9,0,1,1,3,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01131085,數理教育研究所,D 日,M 碩士,72,42,30,16,7,12,6,6,8,7,9,0,0,1,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01131085,數理教育研究所科學教育教師碩士在職專班,N 職,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01131085,數理教育研究所數學教育教師碩士在職專班,N 職,M 碩士,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01131085,數理教育研究所,N 職,M 碩士,70,17,53,4,11,4,12,2,9,5,14,1,4,1,0,0,3,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01131105,英語教學系,D 日,M 碩士,35,2,33,0,7,0,8,0,4,2,13,0,1,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01131105,英語教學系,D 日,B 學士,148,43,105,9,23,9,23,9,24,9,26,0,0,0,0,0,0,7,9,18 新竹市,1 一般
112,0002,國立清華大學,01141098,藝術與設計學系美勞教師碩士在職專班,N 職,M 碩士,41,1,40,0,0,0,18,0,0,0,7,0,2,1,9,0,4,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01141127,運動科學系,D 日,M 碩士,47,21,26,8,9,8,5,3,7,2,5,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01141127,運動科學系,D 日,B 學士,200,109,91,30,20,26,20,20,24,22,24,0,0,0,0,0,0,11,3,18 新竹市,1 一般
112,0002,國立清華大學,01141127,運動科學系,N 職,M 碩士,43,23,20,8,6,10,7,1,5,1,1,1,1,0,0,2,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01199112,竹師教育學院博士班,D 日,D 博士,6,1,5,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,01199130,竹師教育學院跨領域STEAM教育碩士在職專班,N 職,M 碩士,40,9,31,4,12,4,10,1,9,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02111136,科技藝術研究所,D 日,M 碩士,12,5,7,1,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02131098,藝術與設計學系,D 日,M 碩士,84,13,71,3,23,2,19,3,20,5,9,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02131098,藝術與設計學系,D 日,B 學士,328,64,264,15,62,12,67,13,60,15,54,0,0,0,0,0,0,9,21,18 新竹市,1 一般
112,0002,國立清華大學,02151096,音樂學系,D 日,M 碩士,60,19,41,5,12,7,11,2,10,5,8,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02151096,音樂學系,D 日,B 學士,157,55,102,12,28,12,18,10,22,15,26,0,0,0,0,0,0,6,8,18 新竹市,1 一般
112,0002,國立清華大學,02151096,音樂學系音樂教師碩士在職專班,N 職,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02191113,藝術學院學士班,D 日,B 學士,153,43,110,6,33,11,29,12,25,11,21,0,0,0,0,0,0,3,2,18 新竹市,1 一般
112,0002,國立清華大學,02221006,歷史研究所,D 日,D 博士,17,10,7,1,1,1,1,2,1,1,0,0,0,1,2,4,2,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02221006,歷史研究所,D 日,M 碩士,32,20,12,7,1,3,2,4,4,6,5,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02222007,人類學研究所,D 日,D 博士,12,4,8,0,3,1,2,2,0,0,0,0,1,1,1,0,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02222007,人類學研究所,D 日,M 碩士,50,16,34,8,6,2,10,3,10,3,7,0,1,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02231008,哲學研究所,D 日,D 博士,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02231008,哲學研究所,D 日,M 碩士,31,26,5,6,0,9,1,5,3,6,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,5,1,4,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02299010,人文社會學院學士班,D 日,B 學士,349,98,251,27,46,19,55,23,58,21,68,0,0,0,0,0,0,8,24,18 新竹市,1 一般
112,0002,國立清華大學,02311002,外國語文學系,D 日,M 碩士,35,6,29,1,5,2,5,1,8,2,11,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02311002,外國語文學系,D 日,B 學士,191,58,133,16,28,7,32,21,31,10,28,0,0,0,0,0,0,4,14,18 新竹市,1 一般
112,0002,國立清華大學,02321001,台灣文學研究所,D 日,D 博士,23,7,16,0,5,1,3,1,2,1,0,2,1,1,5,1,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02321001,台灣文學研究所,D 日,M 碩士,42,19,23,4,8,4,2,4,5,7,8,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,D 博士,21,5,16,0,3,0,3,0,0,1,1,0,4,1,1,3,4,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,M 碩士,53,18,35,7,7,3,8,4,7,2,9,2,4,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02322003,中國文學系,D 日,D 博士,58,24,34,4,5,5,4,2,4,3,3,1,5,2,2,7,11,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02322003,中國文學系,D 日,M 碩士,84,24,60,7,12,5,17,6,11,6,20,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02322003,中國文學系,D 日,B 學士,215,62,153,11,38,9,42,22,33,12,30,0,0,0,0,0,0,8,10,18 新竹市,1 一般
112,0002,國立清華大學,02322109,中國語文學系,D 日,M 碩士,2,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02322109,中國語文學系語文教師碩士在職專班,N 職,M 碩士,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02322109,中國語文學系語文碩士在職專班,N 職,M 碩士,7,2,5,0,0,0,0,0,0,0,0,0,0,1,0,1,5,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02323114,華文文學研究所,D 日,M 碩士,54,14,40,4,10,4,13,3,6,3,11,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02323144,華語文碩士學位學程,D 日,M 碩士,3,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02399005,語言學研究所,D 日,D 博士,14,10,4,3,0,2,0,1,1,2,1,0,0,2,1,0,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,02399005,語言學研究所,D 日,M 碩士,30,16,14,2,3,6,5,3,4,5,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03111011,經濟學系,D 日,D 博士,11,4,7,1,1,1,0,0,2,0,0,1,0,0,4,1,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03111011,經濟學系,D 日,M 碩士,55,32,23,15,8,11,13,4,2,2,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03111011,經濟學系,D 日,B 學士,478,201,277,42,57,40,69,61,62,39,78,0,0,0,0,0,0,19,11,18 新竹市,1 一般
112,0002,國立清華大學,03121139,台北政經學院政治經濟碩士班,D 日,M 碩士,39,26,13,16,10,10,3,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03131077,教育心理與諮商學系,D 日,D 博士,27,14,13,2,4,4,2,3,4,4,1,0,2,1,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03131077,教育心理與諮商學系,D 日,M 碩士,137,28,109,6,32,7,30,8,25,6,22,1,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03131077,教育心理與諮商學系,D 日,B 學士,187,44,143,8,22,4,48,11,36,18,27,0,0,0,0,0,0,3,10,18 新竹市,1 一般
112,0002,國立清華大學,03131077,教育心理與諮商學系,N 職,M 碩士,131,17,114,3,27,2,28,3,28,5,16,4,13,0,2,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03131077,教育心理與諮商學系教育心理與諮商碩士在職專班,N 職,M 碩士,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03131135,竹師教育學院心理與諮商碩士新加坡境外在職專班,N 職,M 碩士,11,1,10,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03141012,社會學研究所,D 日,D 博士,16,8,8,2,1,2,0,1,0,0,2,0,2,2,1,1,2,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03141012,社會學研究所,D 日,M 碩士,89,46,43,8,11,7,13,15,8,16,11,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03143013,台灣研究教師在職進修碩士學位班,N 職,M 碩士,66,10,56,2,13,2,17,2,12,2,9,2,5,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03199015,學習科學研究所,D 日,M 碩士,3,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,03199111,學習科學與科技研究所,D 日,M 碩士,75,24,51,7,18,6,16,5,11,6,5,0,1,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04121019,科技管理學院財務金融碩士在職專班,N 職,M 碩士,52,17,35,10,15,7,16,0,2,0,0,0,2,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04121020,計量財務金融學系,D 日,D 博士,3,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04121020,計量財務金融學系,D 日,M 碩士,51,29,22,15,9,13,11,1,2,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04121020,計量財務金融學系,D 日,B 學士,253,116,137,24,26,29,25,29,38,26,37,0,0,0,0,0,0,8,11,18 新竹市,1 一般
112,0002,國立清華大學,04131016,經營管理碩士在職專班,N 職,M 碩士,123,70,53,32,23,30,27,3,1,2,1,3,1,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04131018,國際專業管理碩士班,D 日,M 碩士,69,28,41,12,25,14,16,2,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04134014,科技管理學院公共政策與管理碩士在職專班,N 職,M 碩士,49,17,32,7,16,8,14,1,2,0,0,1,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04199017,科技管理研究所,D 日,D 博士,25,14,11,7,2,1,0,3,2,1,1,1,1,0,1,1,4,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04199017,科技管理研究所,D 日,M 碩士,65,26,39,9,24,14,14,3,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04199021,科技管理學院高階經營管理亞太地區馬來西亞境外碩士在職專班,N 職,M 碩士,21,15,6,6,3,6,3,3,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04199021,科技管理學院高階經營管理深圳境外碩士在職專班,N 職,M 碩士,27,19,8,12,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04199021,高階經營管理碩士在職專班,N 職,M 碩士,90,65,25,33,12,32,13,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04199021,高階經營管理雙聯碩士在職學位學程,N 職,M 碩士,40,26,14,13,4,12,9,1,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04199022,服務科學研究所,D 日,D 博士,14,11,3,2,0,0,2,0,0,3,0,2,0,2,1,2,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04199022,服務科學研究所,D 日,M 碩士,52,11,41,4,17,6,19,1,3,0,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04199023,科技管理學院學士班,D 日,B 學士,346,141,205,21,19,42,58,42,57,31,58,0,0,0,0,0,0,5,13,18 新竹市,1 一般
112,0002,國立清華大學,04199131,科技管理學院健康政策與經營管理碩士在職專班,N 職,M 碩士,29,6,23,3,12,3,11,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04211B01,學士後法律學士學位學程,D 日,X 4+X,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04212024,科技法律研究所,D 日,D 博士,17,10,7,1,1,2,2,4,0,1,3,0,1,0,0,2,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,04212024,科技法律研究所,D 日,M 碩士,95,34,61,9,15,5,16,6,17,14,13,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05111106,應用科學系,D 日,B 學士,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18 新竹市,1 一般
112,0002,國立清華大學,05121025,生命科學系,D 日,B 學士,210,96,114,12,32,22,27,28,19,17,28,0,0,0,0,0,0,17,8,18 新竹市,1 一般
112,0002,國立清華大學,05121026,生物科技研究所,D 日,D 博士,38,25,13,3,1,3,1,5,3,2,2,3,2,4,3,5,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05121026,生物科技研究所,D 日,M 碩士,47,24,23,13,9,10,10,1,3,0,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,D 博士,26,18,8,2,1,3,1,3,1,2,0,4,2,2,2,2,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,M 碩士,56,25,31,7,18,11,9,5,4,2,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05121029,生技產業博士學位學程,D 日,D 博士,8,5,3,1,0,2,0,0,1,1,1,0,0,1,0,0,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,D 博士,37,23,14,3,3,5,3,2,2,3,3,4,1,6,0,0,2,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,M 碩士,66,34,32,10,15,13,11,11,6,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05121072,分子醫學研究所,D 日,D 博士,23,9,14,3,2,0,1,2,2,0,3,1,2,3,0,0,4,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05121072,分子醫學研究所,D 日,M 碩士,45,17,28,7,15,8,6,1,7,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05121143,藥品與醫材法規科學碩士在職學位學程,N 職,M 碩士,12,3,9,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05199033,系統神經科學研究所,D 日,D 博士,11,8,3,2,0,2,2,2,0,1,1,0,0,1,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05199033,系統神經科學研究所,D 日,M 碩士,35,17,18,10,8,5,9,2,0,0,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05199142,生命科學暨醫學院學士班,D 日,B 學士,138,56,82,17,14,11,20,14,24,11,18,0,0,0,0,0,0,3,6,18 新竹市,1 一般
112,0002,國立清華大學,05211041,環境科技博士學位學程(台灣聯合大學系統),D 日,D 博士,9,5,4,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05211102,環境與文化資源學系,D 日,M 碩士,56,21,35,4,10,7,11,5,8,4,6,0,0,1,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05211102,環境與文化資源學系,D 日,B 學士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18 新竹市,1 一般
112,0002,國立清華大學,05211102,環境與文化資源學系社區與社會學習領域碩士在職專班,N 職,M 碩士,53,23,30,8,3,2,10,5,6,4,6,2,5,1,0,1,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05211102,環境與文化資源學系社會學習領域教師碩士在職專班,N 職,M 碩士,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05211121,分析與環境科學研究所,D 日,D 博士,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05211121,分析與環境科學研究所,D 日,M 碩士,44,18,26,11,9,3,12,4,5,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05311037,化學系,D 日,D 博士,82,60,22,10,5,7,4,17,5,9,2,8,2,5,3,4,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05311037,化學系,D 日,M 碩士,211,142,69,65,33,64,32,10,4,3,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05311037,化學系,D 日,B 學士,280,178,102,39,28,41,25,51,23,37,22,0,0,0,0,0,0,10,4,18 新竹市,1 一般
112,0002,國立清華大學,05331038,物理學系,D 日,D 博士,82,75,7,16,0,14,5,13,0,10,0,10,2,7,0,5,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05331038,物理學系,D 日,M 碩士,209,180,29,70,9,65,16,35,4,10,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05331038,物理學系,D 日,B 學士,289,240,49,70,6,63,10,48,17,48,15,0,0,0,0,0,0,11,1,18 新竹市,1 一般
112,0002,國立清華大學,05331137,量子科技暨尖端材料博士學位學程,D 日,D 博士,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05332039,天文研究所,D 日,D 博士,18,9,9,5,0,0,1,1,2,0,3,2,2,1,0,0,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05332039,天文研究所,D 日,M 碩士,21,11,10,7,3,3,4,1,2,0,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05399040,先進光源科技碩士學位學程,D 日,M 碩士,4,3,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05399042,理學院學士班,D 日,B 學士,169,124,45,29,13,23,14,32,10,31,5,0,0,0,0,0,0,9,3,18 新竹市,1 一般
112,0002,國立清華大學,05411043,數學系,D 日,D 博士,12,11,1,2,1,4,0,1,0,1,0,2,0,0,0,1,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05411043,數學系,D 日,M 碩士,55,53,2,25,1,13,0,14,1,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05411043,數學系,D 日,B 學士,262,216,46,60,10,51,12,46,14,46,9,0,0,0,0,0,0,13,1,18 新竹市,1 一般
112,0002,國立清華大學,05411115,計算與建模科學研究所,D 日,M 碩士,25,19,6,12,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05421044,統計學研究所,D 日,D 博士,22,14,8,4,2,2,0,1,3,4,1,3,0,0,1,0,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,05421044,統計學研究所,D 日,M 碩士,51,45,6,22,3,21,3,2,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,06131053,資訊工程學系,D 日,D 博士,76,62,14,16,5,7,1,15,1,5,4,7,2,8,1,4,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,06131053,資訊工程學系,D 日,M 碩士,446,358,88,135,42,153,40,55,4,15,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,06131053,資訊工程學系,D 日,B 學士,604,466,138,95,29,119,33,121,38,106,32,0,0,0,0,0,0,25,6,18 新竹市,1 一般
112,0002,國立清華大學,06131122,資訊安全研究所,D 日,M 碩士,65,52,13,15,4,23,7,12,2,2,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,06134046,資訊系統與應用研究所,D 日,D 博士,23,18,5,4,1,4,2,4,1,3,1,3,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,06134046,資訊系統與應用研究所,D 日,M 碩士,154,94,60,29,23,43,24,13,10,9,3,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,06134048,社群網路與人智計算國際研究生博士學位學程,D 日,D 博士,13,8,5,2,0,1,1,0,0,2,2,0,2,3,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07111057,化學工程學系,D 日,D 博士,82,68,14,10,3,10,4,17,5,10,2,13,0,7,0,1,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07111057,化學工程學系,D 日,M 碩士,208,131,77,62,38,65,32,3,7,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07111057,化學工程學系,D 日,B 學士,247,162,85,36,18,45,23,39,18,34,23,0,0,0,0,0,0,8,3,18 新竹市,1 一般
112,0002,國立清華大學,07112058,材料科學工程學系,D 日,D 博士,113,87,26,16,4,16,3,19,6,12,3,7,6,4,2,13,2,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07112058,材料科學工程學系,D 日,M 碩士,321,233,88,94,44,101,29,34,13,4,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07112058,材料科學工程學系,D 日,B 學士,462,346,116,83,25,87,23,82,33,85,34,0,0,0,0,0,0,9,1,18 新竹市,1 一般
112,0002,國立清華大學,07112071,工學院學士班,D 日,B 學士,174,99,75,26,23,22,21,26,20,18,10,0,0,0,0,0,0,7,1,18 新竹市,1 一般
112,0002,國立清華大學,07112118,前瞻功能材料產業博士學位學程,D 日,D 博士,15,15,0,2,0,4,0,3,0,3,0,3,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07131068,核子工程與科學研究所,D 日,D 博士,19,15,4,2,0,3,1,0,1,4,0,3,1,2,1,1,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07131068,核子工程與科學研究所,D 日,M 碩士,51,22,29,6,13,11,12,5,3,0,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07141049,電機工程學系,D 日,D 博士,73,67,6,7,0,13,1,11,0,11,0,6,2,9,3,10,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07141049,電機工程學系,D 日,M 碩士,407,332,75,108,25,115,29,73,18,36,3,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07141049,電機工程學系,D 日,B 學士,496,412,84,97,17,113,22,99,18,87,27,0,0,0,0,0,0,16,0,18 新竹市,1 一般
112,0002,國立清華大學,07141050,電子工程研究所,D 日,D 博士,37,32,5,5,1,4,2,8,1,6,0,2,0,4,0,3,1,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07141050,電子工程研究所,D 日,M 碩士,213,177,36,63,15,73,11,35,10,6,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07141052,光電工程研究所,D 日,D 博士,25,20,5,0,0,5,0,6,1,2,2,3,1,1,1,3,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07141052,光電工程研究所,D 日,M 碩士,145,118,27,40,10,39,10,31,7,8,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
112,0002,國立清華大學,07141054,通訊工程研究所,D 日,D 博士,19,14,5,1,2,1,0,4,0,0,1,4,1,2,0,2,1,0,0,18 新竹市,1 一般
